,village_id,state_id,secc_pop,secc_pop_scaled,area,longitude,latitude,pop_density,pop_density_log2,pop_density_log2_int,pop_density_class,partition,l8_vis_path,s1_vis_path
134,442190,24,1526,1321.40001046658,20651096.105084807,70.6835672465004,23.5313465965521,73.89438275987014,6.207392793866487,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442190.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442190.0.tif
135,442191,24,1539,1348.35000991821,28695898.2796593,70.6247264697927,23.5151825101297,53.631358217174174,5.745004885044872,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442191.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442191.0.tif
136,442192,24,447,393.000002622604,11366105.4473431,70.5939841201176,23.5428236411946,39.32745495551329,5.297464921344552,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442192.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442192.0.tif
137,442193,24,2912,2527.95001208782,44348504.5537469,70.5607626272827,23.586524754030695,65.66174055476628,6.0369810881191155,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442193.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442193.0.tif
138,442194,24,3265,2862.45001935959,32122685.5189106,70.4789227191893,23.5349957626947,101.6415641238307,6.667346671541235,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442194.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442194.0.tif
139,442195,24,1425,1263.8500070571902,21775677.320168104,70.4529006032208,23.5545887741162,65.4399851287381,6.032100515314057,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442195.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442195.0.tif
140,442196,24,932,800.300004124641,19968013.8185553,70.556082170977,23.535076624440894,46.67464718668904,5.544567212058972,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442196.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442196.0.tif
141,442197,24,985,850.150004386902,6831107.16762877,70.53456806897529,23.5257830184132,144.19331681220214,7.171860488713149,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_442197.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442197.0.tif
142,442198,24,303,261.15000152587896,1811771.03658342,70.5295556029762,23.4666213543576,167.23967536835545,7.3857733378334025,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_442198.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442198.0.tif
143,442199,24,2001,1768.4000134468106,69238955.5768431,70.59501618201409,23.467330486353607,28.899915998577434,4.852993394235742,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442199.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442199.0.tif
144,442200,24,913,809.6500068902969,14083668.9043789,70.6512861971878,23.4678650429881,64.82685770297607,6.018519738973564,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442200.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442200.0.tif
145,442201,24,2775,2457.40001773834,33529425.185579,70.68593376700379,23.4846628891632,82.76312476700396,6.3709162108532515,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442201.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442201.0.tif
146,442202,24,1800,1556.2500133514402,18169861.566593,70.71741307362541,23.516301733845,99.06514661121412,6.6303056683894885,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442202.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442202.0.tif
147,442203,24,1384,1197.95000946522,17574700.0587373,70.7632859208747,23.521105267015,78.74956587449363,6.2992000652134195,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442203.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442203.0.tif
148,442204,24,289,252.550002098083,8189748.83466734,70.79870218003092,23.499673785193,35.288017475781224,5.141106474900112,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442204.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442204.0.tif
149,442205,24,871,771.500006318092,9414897.06377577,70.835470956761,23.4993799586189,92.51296048166165,6.5315835871414185,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442205.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442205.0.tif
150,442206,24,1101,973.600007295609,5017423.72350713,70.9528763459965,23.5152273677751,219.4353239176722,7.777651974124849,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_442206.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442206.0.tif
151,442207,24,1170,1020.7500063180901,5839825.67819118,70.97957969711442,23.5181821538233,200.34844607936898,7.646367509913876,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_442207.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442207.0.tif
152,442208,24,868,750.250004768372,15154834.7569201,71.0358536137373,23.527007846396,57.27545129475254,5.839845015997171,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442208.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442208.0.tif
153,442209,24,493,429.700003147125,20024325.1545855,71.0965074914135,23.542900934506697,24.620055666999825,4.621762118708668,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442209.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442209.0.tif
154,442210,24,1128,975.850006937981,36931100.819024704,71.0633459654003,23.481114912712002,30.54336250434543,4.93278699138062,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442210.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442210.0.tif
155,442211,24,760,661.300004959106,19437291.1994154,71.020299036305,23.470300274545004,39.10009847580294,5.289100335933382,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442211.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442211.0.tif
157,442213,24,8112,7043.0500558614685,83403980.8222511,70.95457680512641,23.4366995243856,97.26154459327465,6.603797597829008,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442213.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442213.0.tif
158,442214,24,483,419.30000269412994,23911099.076310694,70.9266052504058,23.498006607204104,20.19982429325132,4.336270838737827,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442214.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442214.0.tif
159,442215,24,1247,1059.15000867844,27187983.19087,70.89697756498691,23.468214597659397,45.865851514089314,5.519348518969351,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442215.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442215.0.tif
160,442216,24,1456,1249.1500068903,13255738.793261,70.8613253543547,23.4780897980091,109.8392192776314,6.779249465926888,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442216.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442216.0.tif
161,442217,24,1490,1304.90000987053,23893057.592562694,70.84263357742759,23.4555998009826,62.36121075034779,5.962577033291337,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442217.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442217.0.tif
162,442218,24,219,190.65000140667,6399679.49071419,70.8182394604362,23.4430455044129,34.220463746311786,5.096787405853521,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442218.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442218.0.tif
163,442219,24,6608,5750.85004961491,38596915.354541294,70.7776279342296,23.4578259787223,171.20539139723004,7.41958432387112,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_442219.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442219.0.tif
164,442220,24,296,264.30000269413,15468815.059826998,70.75232126944671,23.492577689494,19.135273054541933,4.258162582861258,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442220.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442220.0.tif
165,442221,24,1423,1243.45000827312,14984331.741603302,70.7358601436097,23.4556846454342,94.96586331234957,6.569337106431111,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442221.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442221.0.tif
166,442222,24,783,686.000005722046,12627837.5392794,70.71789087986208,23.4358576911211,62.00586581546103,5.954332797202673,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442222.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442222.0.tif
167,442223,24,469,406.700002789497,15432286.4340711,70.67069680695141,23.4378318589888,30.390830419305267,4.925564191446988,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442223.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442223.0.tif
168,442224,24,583,512.900003314018,9004452.33104948,70.635367424857,23.426522464307602,64.74574783295573,6.0167135420225035,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442224.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442224.0.tif
169,442225,24,3635,3191.70002269745,36693784.4197659,70.6783129521549,23.4046528938619,99.06309903652044,6.630275849058613,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442225.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442225.0.tif
170,442226,24,352,308.000001311302,15505862.6881303,70.65858016901741,23.367904121877604,22.7010910053689,4.504689729417301,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442226.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442226.0.tif
171,442227,24,490,421.850002884865,13452560.7563379,70.6962155329878,23.3613080419595,36.42429191551107,5.186829021606523,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442227.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442227.0.tif
172,442228,24,693,593.150004506111,8843157.10497739,70.723137342531,23.3784527494352,78.36567775211677,6.292150022458128,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442228.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442228.0.tif
173,442229,24,902,797.6500055789951,21747863.7618469,70.7445166359257,23.3948763900175,41.47533798618017,5.374181832765288,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442229.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442229.0.tif
174,442230,24,550,487.55000364780403,15117711.1375776,70.79434617691959,23.427373065591198,36.38116874934083,5.185119985369722,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442230.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442230.0.tif
175,442231,24,3707,3210.95002424717,70791637.47050892,70.8655584183934,23.395570569717197,52.36494213803571,5.710529358357773,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442231.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442231.0.tif
176,442232,24,3430,3014.65002274513,47493340.868923,70.8023069663713,23.3777550882322,72.22065109014895,6.1743395215474255,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442232.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442232.0.tif
177,442233,24,1187,1031.5500073432902,12908135.3173891,70.76885156897251,23.3523310083611,91.95751135339756,6.5228955178084576,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442233.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442233.0.tif
178,442234,24,1557,1351.05001068115,23180761.212515306,70.724589766859,23.341755004049602,67.16776838024519,6.069697191682953,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442234.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442234.0.tif
179,442235,24,290,249.000001311302,7936598.17672634,70.7365054733312,23.321893791923895,36.53958453514881,5.191388325117458,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442235.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442235.0.tif
180,442236,24,858,733.9000041484828,18996484.2698174,70.7815871601715,23.3196179528658,45.166252229273546,5.4971733027836756,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442236.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442236.0.tif
181,442237,24,1312,1132.90000772476,25476796.7965722,70.75716212350079,23.2837016455427,51.497839798154075,5.686440011108378,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442237.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442237.0.tif
182,442238,24,481,416.150002002716,12632936.9313973,70.7998813850523,23.290439984259,38.075073327133104,5.250774910026442,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442238.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442238.0.tif
183,442239,24,1719,1501.05001091957,69255002.4832741,70.2370037897159,23.9079701851777,24.82131165059389,4.633507449751599,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442239.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442239.0.tif
184,442240,24,311,272.750002145767,18421356.079953,70.2550982782924,23.875048405184497,16.882579037622808,4.077463406549532,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442240.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442240.0.tif
185,442241,24,963,858.500004768372,28409255.9685922,70.276743263816,23.863115076307,33.89740305288681,5.083102844761214,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442241.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442241.0.tif
186,442242,24,961,848.0000056028371,52003535.2438487,70.31357717016449,23.860591345566398,18.479512892609986,4.207854823682577,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442242.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442242.0.tif
187,442243,24,746,662.150004386902,32771642.117054906,70.35973156476149,23.882686381606803,22.76358314104039,4.50865576030606,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442243.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442243.0.tif
188,442244,24,451,397.050001978874,21874415.8295864,70.3956854428811,23.904953495362395,20.617693451269073,4.365811039012178,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442244.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442244.0.tif
189,442245,24,1642,1444.90000724792,35461565.0836198,70.44242975967221,23.904484484444605,46.30365287398054,5.533054106413868,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442245.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442245.0.tif
190,442246,24,924,817.800004601479,27334932.8101654,70.3996496364867,23.8501737153092,33.80289998943696,5.079075117161322,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442246.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442246.0.tif
191,442247,24,670,595.55000436306,23501339.4973763,70.3573438479428,23.8138801023916,28.509013287297908,4.833346202554798,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442247.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442247.0.tif
192,442248,24,2112,1840.60001289845,40508168.5548832,70.41620955678701,23.5833361669342,52.137632367617904,5.704253164737197,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442248.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442248.0.tif
193,442249,24,1313,1154.35000729561,27866053.6326432,70.3787112362234,23.563072640332397,47.118261426939526,5.55821440237054,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442249.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442249.0.tif
194,442250,24,7223,6372.75004088879,91560680.71890128,70.3317599584036,23.5240145785476,78.8875742653683,6.301726171330394,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442250.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442250.0.tif
195,442251,24,2101,1831.7000113725696,28502676.1912148,70.287616068907,23.4710465267086,73.71237654685838,6.203834967717706,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_442251.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442251.0.tif
196,442252,24,1970,1733.10001039505,14848528.4640046,70.3530015661948,23.4761540751397,132.67307967760044,7.051731856974206,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_442252.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442252.0.tif
197,442253,24,1432,1260.85000729561,38001906.8296978,70.4073259090065,23.492748680668893,37.682319637732455,5.235815871590945,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442253.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442253.0.tif
198,442254,24,2156,1911.4500116109805,75131953.38333729,70.4965557493366,23.4871792122827,28.696179227494387,4.842786755952318,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442254.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442254.0.tif
199,442255,24,630,544.350004434586,19347886.7425221,70.53729217323492,23.445499819744395,32.56169567167293,5.0251039257389145,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442255.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442255.0.tif
200,442256,24,651,564.000003933907,34099077.574073605,70.5293289248505,23.400668848778402,19.091425525685533,4.254852925342877,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_442256.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442256.0.tif
201,442257,24,928,808.350004434586,17280109.7347267,70.4696975532359,23.4269837212665,53.703362666445315,5.746940521092801,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442257.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442257.0.tif
202,442258,24,1115,960.700005173683,21640663.3444978,70.44064316738421,23.4555730230301,51.523374410955476,5.687155177597081,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_442258.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_442258.0.tif
